Genre,Title,GoogleMapsLink,ID
google-maps-data,Eagle Ranch Resort Port Dickson,http://www.google.com/maps/place/Eagle+Ranch+Resort+Port+Dickson/data=!4m10!3m9!1s0x31cdf17601541185:0xdfcc1718f1c91fb9!5m2!4m1!1i2!8m2!3d2.4274789!4d101.9143646!16s%2Fg%2F1td4b1cz!19sChIJhRFUAXbxzTERuR_J8RgXzN8?authuser=0&hl=en&rclk=1,365
google-maps-data,Gold Coast Morib Resort,http://www.google.com/maps/place/Gold+Coast+Morib+Resort/data=!4m7!3m6!1s0x31cd9944ee0df4ef:0x19eefe7a90a44c6b!8m2!3d2.7155331!4d101.4604927!16s%2Fg%2F11smttnqrd!19sChIJ7_QN7kSZzTERa0ykkHr-7hk?authuser=0&hl=en&rclk=1,983
google-maps-data,Inki River Park,http://www.google.com/maps/place/Inki+River+Park/data=!4m7!3m6!1s0x31cc76413b955795:0x29840f81414c9d59!8m2!3d3.6412008!4d101.5862662!16s%2Fg%2F12hr566r_!19sChIJlVeVO0F2zDERWZ1MQYEPhCk?authuser=0&hl=en&rclk=1,410
google-maps-data,Bamboo Village Kuala Lumpur,http://www.google.com/maps/place/Bamboo+Village+Kuala+Lumpur/data=!4m10!3m9!1s0x31cc34128392beab:0x2fba750f914a9541!5m2!4m1!1i2!8m2!3d3.0894122!4d101.7838668!16s%2Fg%2F1tdsg890!19sChIJq76SgxI0zDERQZVKkQ91ui8?authuser=0&hl=en&rclk=1,490
google-maps-data,Gunung Lambak Recreational Forest,http://www.google.com/maps/place/Gunung+Lambak+Recreational+Forest/data=!4m7!3m6!1s0x31d071fbb14410c9:0x3dffbbf3155cc05d!8m2!3d2.0098803!4d103.3703106!16s%2Fg%2F1tz73gyh!19sChIJyRBEsftx0DERXcBcFfO7_z0?authuser=0&hl=en&rclk=1,62
google-maps-data,Singgah Santai Resort (00294404-U),http://www.google.com/maps/place/Singgah+Santai+Resort+%2800294404-U%29/data=!4m7!3m6!1s0x31cc3126ae0b8b77:0x1d4109dfe9b1b000!8m2!3d3.1446859!4d101.8149784!16s%2Fg%2F1hhmmy3f_!19sChIJd4sLriYxzDERALCx6d8JQR0?authuser=0&hl=en&rclk=1,223
google-maps-data,Kota Tinggi,http://www.google.com/maps/place/Kota+Tinggi/data=!4m7!3m6!1s0x31dafab401278fef:0xdfb016f3bc7c7357!8m2!3d1.7353328!4d103.9006687!16s%2Fm%2F0cmb38d!19sChIJ748nAbT62jERV3N8vPMWsN8?authuser=0&hl=en&rclk=1,904
google-maps-data,KSL Resort Johor Bahru City Centre,http://www.google.com/maps/place/KSL+Resort+Johor+Bahru+City+Centre/data=!4m10!3m9!1s0x31da6d300fd6f6c1:0xb5184a6093fff42f!5m2!4m1!1i2!8m2!3d1.4861134!4d103.7629851!16s%2Fg%2F11dzw6ptb0!19sChIJwfbWDzBt2jERL_T_k2BKGLU?authuser=0&hl=en&rclk=1,641
google-maps-data,Gunung Panti Recreational Forest,http://www.google.com/maps/place/Gunung+Panti+Recreational+Forest/data=!4m7!3m6!1s0x31da8ba13b4cd323:0x53a2e7c01c839389!8m2!3d1.827886!4d103.866997!16s%2Fg%2F1vd6zw1_!19sChIJI9NMO6GL2jERiZODHMDnolM?authuser=0&hl=en&rclk=1,102
google-maps-data,Dusuntara Jungle Resort,http://www.google.com/maps/place/Dusuntara+Jungle+Resort/data=!4m10!3m9!1s0x31cc6ca3cad41ba9:0x51ffacad2cffbc2!5m2!4m1!1i2!8m2!3d3.4343094!4d101.6866598!16s%2Fg%2F11dxdjxbrh!19sChIJqRvUyqNszDERwvvP0sr6HwU?authuser=0&hl=en&rclk=1,392
google-maps-data,Puteri Harbour,http://www.google.com/maps/place/Puteri+Harbour/data=!4m7!3m6!1s0x31da0c3e554aa00f:0xeaf7295075e7bfa4!8m2!3d1.419078!4d103.6622311!16s%2Fg%2F1q5bksrh1!19sChIJD6BKVT4M2jERpL_ndVAp9-o?authuser=0&hl=en&rclk=1,141
google-maps-data,Berjaya Tioman Resort,http://www.google.com/maps/place/Berjaya+Tioman+Resort/data=!4m10!3m9!1s0x31c51b01ca6f7597:0x82b56b7c51fdcdae!5m2!4m1!1i2!8m2!3d2.808208!4d104.14241!16s%2Fg%2F1tkqxs6v!19sChIJl3VvygEbxTERrs39UXxrtYI?authuser=0&hl=en&rclk=1,815
google-maps-data,Pekan Nanas,http://www.google.com/maps/place/Pekan+Nanas/data=!4m7!3m6!1s0x31d09fb720a60257:0xe868f13f5c88776e!8m2!3d1.507599!4d103.512533!16zL20vMGN3MzRk!19sChIJVwKmILef0DERbneIXD_xaOg?authuser=0&hl=en&rclk=1,0
google-maps-data,Homestay Tok Ayah Rengit - HSTAR,http://www.google.com/maps/place/Homestay+Tok+Ayah+Rengit+-+HSTAR/data=!4m7!3m6!1s0x31d0f3702c8ff9a9:0xfab993b808e9774c!8m2!3d1.6963449!4d103.1390501!16s%2Fg%2F11bych583k!19sChIJqfmPLHDz0DERTHfpCLiTufo?authuser=0&hl=en&rclk=1,680
google-maps-data,Resorts World Genting,http://www.google.com/maps/place/Resorts+World+Genting/data=!4m10!3m9!1s0x31cc14012e82d7b1:0x9dbd9a0bd59d68b!5m2!4m1!1i2!8m2!3d3.4235071!4d101.7939901!16zL20vMDJkNHRj!19sChIJsdeCLgEUzDERi9ZZvaDZ2wk?authuser=0&hl=en&rclk=1,468
google-maps-data,The Nahara Resort,http://www.google.com/maps/place/The+Nahara+Resort/data=!4m7!3m6!1s0x31cc76417c5ac9a9:0x97c10e3758f9735f!8m2!3d3.6427232!4d101.5896927!16s%2Fg%2F11c3v6zkvs!19sChIJqclafEF2zDERX3P5WDcOwZc?authuser=0&hl=en&rclk=1,547
google-maps-data,Hotel Seri Malaysia Johor Bahru,http://www.google.com/maps/place/Hotel+Seri+Malaysia+Johor+Bahru/data=!4m10!3m9!1s0x31da6d69ee397b15:0xd73d668464894159!5m2!4m1!1i2!8m2!3d1.4963533!4d103.7461378!16s%2Fg%2F1trccymt!19sChIJFXs57mlt2jERWUGJZIRmPdc?authuser=0&hl=en&rclk=1,341
google-maps-data,Kota Iskandar,http://www.google.com/maps/place/Kota+Iskandar/data=!4m7!3m6!1s0x31da0c6d5a329f4b:0xd86fa0ed9a05af51!8m2!3d1.422245!4d103.648257!16s%2Fm%2F05zzftk!19sChIJS58yWm0M2jERUa8Fmu2gb9g?authuser=0&hl=en&rclk=1,81
google-maps-data,Sailor's Rest,http://www.google.com/maps/place/Sailor%27s+Rest/data=!4m10!3m9!1s0x31cc3d2c316fab8b:0x73ecc62eb0807694!5m2!4m1!1i2!8m2!3d3.3138504!4d101.884447!16s%2Fg%2F11xs9swty!19sChIJi6tvMSw9zDERlHaAsC7G7HM?authuser=0&hl=en&rclk=1,278
google-maps-data,"Colmar Tropicale, Berjaya Hills","http://www.google.com/maps/place/Colmar+Tropicale,+Berjaya+Hills/data=!4m10!3m9!1s0x31cc170274ea766d:0xff626d492e6f3780!5m2!4m1!1i2!8m2!3d3.4009144!4d101.839573!16s%2Fm%2F02705cb!19sChIJbXbqdAIXzDERgDdvLkltYv8?authuser=0&hl=en&rclk=1",489
google-maps-data,Huda's Haven Resort,http://www.google.com/maps/place/Huda%27s+Haven+Resort/data=!4m10!3m9!1s0x31cc6d37d62acba3:0xfc41669734975474!5m2!4m1!1i2!8m2!3d3.4865481!4d101.6976585!16s%2Fg%2F11cnc827yw!19sChIJo8sq1jdtzDERdFSXNJdmQfw?authuser=0&hl=en&rclk=1,406
google-maps-data,Hotel Holmes GP,http://www.google.com/maps/place/Hotel+Holmes+GP/data=!4m10!3m9!1s0x31da0ad3527bc4b5:0xbbf415ce27ad846d!5m2!4m1!1i2!8m2!3d1.4782192!4d103.5836547!16s%2Fg%2F11f5ly9zkk!19sChIJtcR7UtMK2jERbYStJ84V9Ls?authuser=0&hl=en&rclk=1,347
google-maps-data,Sultan Abu Bakar Mosque,http://www.google.com/maps/place/Sultan+Abu+Bakar+Mosque/data=!4m7!3m6!1s0x31da12953af89219:0xc69c0151452c2e36!8m2!3d1.456884!4d103.7513074!16zL20vMGJ0em5w!19sChIJGZL4OpUS2jERNi4sRVEBnMY?authuser=0&hl=en&rclk=1,591
google-maps-data,Caravan Serai Exclusive Private Villas & Eco Resort,http://www.google.com/maps/place/Caravan+Serai+Exclusive+Private+Villas+%26+Eco+Resort/data=!4m10!3m9!1s0x31cc08621280a58b:0xb17d9bd34b09abe4!5m2!4m1!1i2!8m2!3d3.6239327!4d101.8729996!16s%2Fg%2F11b6nhv31c!19sChIJi6WAEmIIzDER5KsJS9ObfbE?authuser=0&hl=en&rclk=1,212
google-maps-data,Pasir Putih Resort,http://www.google.com/maps/place/Pasir+Putih+Resort/data=!4m7!3m6!1s0x31cc765b7c99ab71:0x8ff596aee466fb80!8m2!3d3.6353927!4d101.5867232!16s%2Fg%2F1hc1n6qn2!19sChIJcauZfFt2zDERgPtm5K6W9Y8?authuser=0&hl=en&rclk=1,845
google-maps-data,Tanjung Piai,http://www.google.com/maps/place/Tanjung+Piai/data=!4m7!3m6!1s0x31d0a9a6b48eb68d:0x8b22aaebc64e17ec!8m2!3d1.283645!4d103.5075769!16s%2Fg%2F1hc7n5918!19sChIJjbaOtKap0DER7BdOxuuqIos?authuser=0&hl=en&rclk=1,267
google-maps-data,Johor Figure Museum,http://www.google.com/maps/place/Johor+Figure+Museum/data=!4m7!3m6!1s0x31da12d1856a4405:0x7811f31c178b5cb1!8m2!3d1.4723095!4d103.7654617!16s%2Fg%2F11c1x5543g!19sChIJBURqhdES2jERsVyLFxzzEXg?authuser=0&hl=en&rclk=1,182
google-maps-data,Bandar Johor Bahru,http://www.google.com/maps/place/Bandar+Johor+Bahru/data=!4m7!3m6!1s0x31da6d457cf2e383:0xc68203fa3083bb71!8m2!3d1.4995105!4d103.7450263!16s%2Fg%2F1z44b2vy8!19sChIJg-PyfEVt2jERcbuDMPoDgsY?authuser=0&hl=en&rclk=1,556
google-maps-data,Minang Cove Resort & Spa,http://www.google.com/maps/place/Minang+Cove+Resort+%26+Spa/data=!4m7!3m6!1s0x31c51f32cf612383:0xb1f9a82b4d96caf3!8m2!3d2.7169829!4d104.1584755!16s%2Fg%2F1pp2x8w6d!19sChIJgyNhzzIfxTER88qWTSuo-bE?authuser=0&hl=en&rclk=1,784
google-maps-data,"AsiaCamp Resort ( National Park Malaysia ) , Taman Negara, Kuala Tahan.","http://www.google.com/maps/place/AsiaCamp+Resort+%28+National+Park+Malaysia+%29+,+Taman+Negara,+Kuala+Tahan./data=!4m7!3m6!1s0x31c99f0296aca201:0x94ba0b66b605e043!8m2!3d4.3592837!4d102.3971064!16s%2Fg%2F11h3ldx65l!19sChIJAaKslgKfyTERQ-AFtmYLupQ?authuser=0&hl=en&rclk=1",524
google-maps-data,Stulang,http://www.google.com/maps/place/Stulang/data=!4m7!3m6!1s0x31da1327c36418a1:0x81758abf584bae1e!8m2!3d1.467042!4d103.7770459!16zL20vMGZ0X2h6!19sChIJoRhkwycT2jERHq5LWL-KdYE?authuser=0&hl=en&rclk=1,105
google-maps-data,Kluang Container Hotel Sdn. Bhd.,http://www.google.com/maps/place/Kluang+Container+Hotel+Sdn.+Bhd./data=!4m7!3m6!1s0x31d06c2d859b5435:0x91ae9c10c2bc94fc!8m2!3d2.0206313!4d103.3085084!16s%2Fg%2F11f1z3hz9l!19sChIJNVSbhS1s0DER_JS8whCcrpE?authuser=0&hl=en&rclk=1,507
google-maps-data,KL Bird Park,http://www.google.com/maps/place/KL+Bird+Park/data=!4m7!3m6!1s0x31cc49c8c1d6ccbb:0x8ad65008e031cb85!8m2!3d3.1431273!4d101.6882629!16s%2Fm%2F026djkr!19sChIJu8zWwchJzDERhcsx4AhQ1oo?authuser=0&hl=en&rclk=1,356
google-maps-data,Campsite - Resort Taman Eko Rimba Komanwel,http://www.google.com/maps/place/Campsite+-+Resort+Taman+Eko+Rimba+Komanwel/data=!4m7!3m6!1s0x31cc41a1ad1830db:0x6afb4e84d8a2ef00!8m2!3d3.2892874!4d101.6162246!16s%2Fg%2F11fngzwtmr!19sChIJ2zAYraFBzDERAO-i2IRO-2o?authuser=0&hl=en&rclk=1,300
google-maps-data,Belum Eco Resort,http://www.google.com/maps/place/Belum+Eco+Resort/data=!4m7!3m6!1s0x31b51015443149fd:0xcc2d4c51ed700586!8m2!3d5.4815527!4d101.3596212!16s%2Fg%2F11y2333ps!19sChIJ_UkxRBUQtTERhgVw7VFMLcw?authuser=0&hl=en&rclk=1,917
google-maps-data,Sungai Klah Hot Spring Park,http://www.google.com/maps/place/Sungai+Klah+Hot+Spring+Park/data=!4m7!3m6!1s0x31cabd036fa58f67:0xcb6713e64159fdb1!8m2!3d3.9980312!4d101.3930369!16s%2Fg%2F1tnkzx96!19sChIJZ4-lbwO9yjERsf1ZQeYTZ8s?authuser=0&hl=en&rclk=1,263
google-maps-data,Taman Cantik,http://www.google.com/maps/place/Taman+Cantik/data=!4m7!3m6!1s0x31da790cd817af4f:0x6d215be2b949bf5a!8m2!3d1.673813!4d103.6111039!16s%2Fg%2F1hc54pzg1!19sChIJT68X2Ax52jERWr9JueJbIW0?authuser=0&hl=en&rclk=1,327
google-maps-data,Bukit Serene,http://www.google.com/maps/place/Bukit+Serene/data=!4m7!3m6!1s0x31da6d55517e947d:0x149fc2b30d3c64ee!8m2!3d1.477733!4d103.729442!16s%2Fg%2F1tlqmhpt!19sChIJfZR-UVVt2jER7mQ8DbPCnxQ?authuser=0&hl=en&rclk=1,658
google-maps-data,Ä“RYAbySURIA Johor Bahru,http://www.google.com/maps/place/%C4%93RYAbySURIA+Johor+Bahru/data=!4m7!3m6!1s0x31da12dd77737829:0xd16698c86e41b02!8m2!3d1.4613798!4d103.7685571!16s%2Fg%2F1tg5x43d!19sChIJKXhzd90S2jERAhvkhoxpFg0?authuser=0&hl=en&rclk=1,363
google-maps-data,Time Capsule Retreat,http://www.google.com/maps/place/Time+Capsule+Retreat/data=!4m7!3m6!1s0x31c8c309c739f99b:0x5f14b2b8ab3bc42!8m2!3d3.9118826!4d103.0342254!16s%2Fg%2F11bwp5sydw!19sChIJm_k5xwnDyDERQryziitL8QU?authuser=0&hl=en&rclk=1,988
google-maps-data,Suara Rimba Chalet,http://www.google.com/maps/place/Suara+Rimba+Chalet/data=!4m7!3m6!1s0x31cc3bc721a0b207:0xa0ab9b244a1bd493!8m2!3d3.2167938!4d101.8654203!16s%2Fg%2F11fjxtcjqq!19sChIJB7KgIcc7zDERk9QbSiSbq6A?authuser=0&hl=en&rclk=1,205
google-maps-data,Chengal Hill Retreat,http://www.google.com/maps/place/Chengal+Hill+Retreat/data=!4m7!3m6!1s0x31cc3d7df45d592d:0xe4b266d098dd1a5f!8m2!3d3.346325!4d101.8513734!16s%2Fg%2F11fsw7h5l3!19sChIJLVld9H09zDERXxrdmNBmsuQ?authuser=0&hl=en&rclk=1,170
google-maps-data,Tanah Aina Farrah Soraya,http://www.google.com/maps/place/Tanah+Aina+Farrah+Soraya/data=!4m7!3m6!1s0x31cbf7edd5691d9d:0x5e5ef630554de21c!8m2!3d3.6753176!4d101.8216343!16s%2Fg%2F12hwg5s2f!19sChIJnR1p1e33yzERHOJNVTD2Xl4?authuser=0&hl=en&rclk=1,84
google-maps-data,Danga Bay,http://www.google.com/maps/place/Danga+Bay/data=!4m7!3m6!1s0x31da72ad3c9f9659:0x96df290028c85fc6!8m2!3d1.478378!4d103.722255!16s%2Fg%2F11h0qfqgd!19sChIJWZafPK1y2jERxl_IKAAp35Y?authuser=0&hl=en&rclk=1,302
google-maps-data,GLAMZ at Genting,http://www.google.com/maps/place/GLAMZ+at+Genting/data=!4m7!3m6!1s0x31cc15a444e9b349:0x79a9e3b26c40e275!8m2!3d3.3775752!4d101.7754034!16s%2Fg%2F11g2v_hszc!19sChIJSbPpRKQVzDERdeJAbLLjqXk?authuser=0&hl=en&rclk=1,561
google-maps-data,CHEMERKAW Village Camp Resort,http://www.google.com/maps/place/CHEMERKAW+Village+Camp+Resort/data=!4m7!3m6!1s0x31cbe1b679ab0c9d:0x2ddcadaf79a5ecf4!8m2!3d3.9442331!4d102.0226657!16s%2Fg%2F11h_z6vjzb!19sChIJnQyrebbhyzER9Oylea-t3C0?authuser=0&hl=en&rclk=1,384
google-maps-data,Kalumpang Resort & Training Centre,http://www.google.com/maps/place/Kalumpang+Resort+%26+Training+Centre/data=!4m7!3m6!1s0x31cc76f002203fcd:0x632f2e4031ba933!8m2!3d3.6446624!4d101.5891685!16s%2Fg%2F11b6gqs265!19sChIJzT8gAvB2zDERM6kbA-TyMgY?authuser=0&hl=en&rclk=1,819
heritage_tourism,Kajang Heritage Centre,http://www.google.com/maps/place/Kajang+Heritage+Centre/data=!4m7!3m6!1s0x31cdcb82b5814305:0x81beffa8de68f6e7!8m2!3d2.9919606!4d101.7866747!16s%2Fg%2F11fx9txfyk!19sChIJBUOBtYLLzTER5_Zo3qj_voE?authuser=0&hl=en&rclk=1,1035
heritage_tourism,Georgetown UNESCO Historic Site,http://www.google.com/maps/place/Georgetown+UNESCO+Historic+Site/data=!4m7!3m6!1s0x304ac391217398d1:0xe3374c478de7ca59!8m2!3d5.4170037!4d100.3379775!16s%2Fg%2F12hm6803b!19sChIJ0ZhzIZHDSjARWcrnjUdMN-M?authuser=0&hl=en&rclk=1,373
heritage_tourism,Jabatan Warisan Negara,http://www.google.com/maps/place/Jabatan+Warisan+Negara/data=!4m7!3m6!1s0x31cc49dd52ef6d5f:0xbb918ecd73890c00!8m2!3d3.1479164!4d101.6943434!16s%2Fg%2F12j84svjc!19sChIJX23vUt1JzDERAAyJc82Okbs?authuser=0&hl=en&rclk=1,1051
heritage_tourism,The Heritage çº¢æ¥¼,http://www.google.com/maps/place/The+Heritage+%E7%BA%A2%E6%A5%BC/data=!4m7!3m6!1s0x31cdcbfedb8ef54d:0xaadc3e4779851826!8m2!3d3.0249855!4d101.7187902!16s%2Fg%2F11v5dg534c!19sChIJTfWO2_7LzTERJhiFeUc-3Ko?authuser=0&hl=en&rclk=1,632
heritage_tourism,"Malay Cultural Village-My Kampung Heritage, Causeway Holidays Sdn Bhd","http://www.google.com/maps/place/Malay+Cultural+Village-My+Kampung+Heritage,+Causeway+Holidays+Sdn+Bhd/data=!4m7!3m6!1s0x31da12a5e9138b25:0xed7250383fcdce8b!8m2!3d1.4669873!4d103.7355079!16s%2Fg%2F1tfg554b!19sChIJJYsT6aUS2jERi87NPzhQcu0?authuser=0&hl=en&rclk=1",876
heritage_tourism,Southeast Asia Heritage,http://www.google.com/maps/place/Southeast+Asia+Heritage/data=!4m7!3m6!1s0x31cc49dcb59edfd7:0xb0f807b2368a7f1!8m2!3d3.1463826!4d101.6956694!16s%2Fg%2F11fpmgxnr1!19sChIJ19-etdxJzDER8adoI3uADws?authuser=0&hl=en&rclk=1,408
heritage_tourism,Dusun Ayah Heritage and ATV Ride,http://www.google.com/maps/place/Dusun+Ayah+Heritage+and+ATV+Ride/data=!4m7!3m6!1s0x31cc6de8542042b7:0x50267d05a1ed6764!8m2!3d3.4902036!4d101.6933324!16s%2Fg%2F11swyw1rq2!19sChIJt0IgVOhtzDERZGftoQV9JlA?authuser=0&hl=en&rclk=1,866
heritage_tourism,Taman Warisan Pertanian Putrajaya,http://www.google.com/maps/place/Taman+Warisan+Pertanian+Putrajaya/data=!4m7!3m6!1s0x31cdb626f2178c11:0x198c1321e5628636!8m2!3d2.9279642!4d101.7004002!16s%2Fg%2F1v1v9pyt!19sChIJEYwX8ia2zTERNoZi5SETjBk?authuser=0&hl=en&rclk=1,414
heritage_tourism,Penang Heritage Trust,http://www.google.com/maps/place/Penang+Heritage+Trust/data=!4m7!3m6!1s0x304ac38f011cfdfd:0xa76a2dd3c0ef7379!8m2!3d5.4179167!4d100.3415556!16s%2Fg%2F1tdk7h97!19sChIJ_f0cAY_DSjAReXPvwNMtaqc?authuser=0&hl=en&rclk=1,299
heritage_tourism,Jejak Warisan Batu Pahat (Batu Pahat Heritage Trail),http://www.google.com/maps/place/Jejak+Warisan+Batu+Pahat+%28Batu+Pahat+Heritage+Trail%29/data=!4m7!3m6!1s0x31d057ec51dc28d3:0x1e450324329fccfb!8m2!3d1.8502176!4d102.9258595!16s%2Fg%2F11s0yrqk72!19sChIJ0yjcUexX0DER-8yfMiQDRR4?authuser=0&hl=en&rclk=1,209
heritage_tourism,Jejak Pahlawan,http://www.google.com/maps/place/Jejak+Pahlawan/data=!4m7!3m6!1s0x31cc4958873815d3:0xcfa49a5753f49c58!8m2!3d3.1514791!4d101.6929712!16s%2Fg%2F11ngx6fmly!19sChIJ0xU4h1hJzDERWJz0U1eapM8?authuser=0&hl=en&rclk=1,916
heritage_tourism,Ministry Of Tourism Malaysia,http://www.google.com/maps/place/Ministry+Of+Tourism+Malaysia/data=!4m7!3m6!1s0x31cc37d73987d91f:0xdbeef5491cede4b1!8m2!3d3.1568438!4d101.7071068!16s%2Fg%2F11byl51grn!19sChIJH9mHOdc3zDERseTtHEn17ts?authuser=0&hl=en&rclk=1,706
heritage_tourism,"Oriental Heritage House, Kuala Lumpur, Malaysia","http://www.google.com/maps/place/Oriental+Heritage+House,+Kuala+Lumpur,+Malaysia/data=!4m7!3m6!1s0x31cc486b62025d67:0xf09fe3efc5615db0!8m2!3d3.1761222!4d101.682348!16s%2Fg%2F11clw4_6r8!19sChIJZ10CYmtIzDERsF1hxe_jn_A?authuser=0&hl=en&rclk=1",573
heritage_tourism,The Malay Cultural Village Sdn Bhd,http://www.google.com/maps/place/The+Malay+Cultural+Village+Sdn+Bhd/data=!4m7!3m6!1s0x31da6d713985d065:0x701748e533b20931!8m2!3d1.5099528!4d103.7446933!16s%2Fg%2F11c1p8fj8p!19sChIJZdCFOXFt2jERMQmyM-VIF3A?authuser=0&hl=en&rclk=1,47
heritage_tourism,Tourist Information and Interaction Centre (TiiC),http://www.google.com/maps/place/Tourist+Information+and+Interaction+Centre+%28TiiC%29/data=!4m7!3m6!1s0x31cc49d1ca6b05f5:0xe48100111c28e8a6!8m2!3d3.146433!4d101.6957!16s%2Fg%2F12hkfg_yp!19sChIJ9QVrytFJzDERpugoHBEAgeQ?authuser=0&hl=en&rclk=1,65
heritage_tourism,Badan Warisan Malaysia,http://www.google.com/maps/place/Badan+Warisan+Malaysia/data=!4m7!3m6!1s0x31cc362d38433291:0x11c027ba69787c1d!8m2!3d3.1505!4d101.71669!16s%2Fg%2F1tnpby4r!19sChIJkTJDOC02zDERHXx4abonwBE?authuser=0&hl=en&rclk=1,847
heritage_tourism,Hakka Heritage Gallery Bekok,http://www.google.com/maps/place/Hakka+Heritage+Gallery+Bekok/data=!4m7!3m6!1s0x31d0224b6567918d:0xcf4c11faaff0cef9!8m2!3d2.295609!4d103.1301918!16s%2Fg%2F11d_83sz66!19sChIJjZFnZUsi0DER-c7wr_oRTM8?authuser=0&hl=en&rclk=1,934
heritage_tourism,Heritage Walk & Food Street,http://www.google.com/maps/place/Heritage+Walk+%26+Food+Street/data=!4m7!3m6!1s0x31da1300d31f64d9:0xbe65fefce8f0cf1!8m2!3d1.4567734!4d103.7643664!16s%2Fg%2F11svrr8pjj!19sChIJ2WQf0wAT2jER8QyPzu9f5gs?authuser=0&hl=en&rclk=1,538
heritage_tourism,Royal Selangor Visitor Centre,http://www.google.com/maps/place/Royal+Selangor+Visitor+Centre/data=!4m7!3m6!1s0x31cc381bfd2fcddf:0xa6453bc47ab2e683!8m2!3d3.1966646!4d101.724434!16s%2Fg%2F1hd_xpkg9!19sChIJ380v_Rs4zDERg-ayesQ7RaY?authuser=0&hl=en&rclk=1,139
heritage_tourism,Victoria Fountain,http://www.google.com/maps/place/Victoria+Fountain/data=!4m7!3m6!1s0x31cc49cdc0e321d3:0xf2d6c29b2228797e!8m2!3d3.1476561!4d101.6937926!16s%2Fg%2F11f53g92ql!19sChIJ0yHjwM1JzDERfnkoIpvC1vI?authuser=0&hl=en&rclk=1,294
heritage_tourism,Naning Heritage and History Museum,http://www.google.com/maps/place/Naning+Heritage+and+History+Museum/data=!4m7!3m6!1s0x31ce024802f027b9:0xcee1ede9b131260!8m2!3d2.4345429!4d102.1862708!16s%2Fg%2F11d_d2q07z!19sChIJuSfwAkgCzjERYBITm94e7gw?authuser=0&hl=en&rclk=1,127
heritage_tourism,Kuala Lumpur Tourism Bureau,http://www.google.com/maps/place/Kuala+Lumpur+Tourism+Bureau/data=!4m7!3m6!1s0x31cc49cce5fd715d:0x9e85ff0537de3875!8m2!3d3.1499764!4d101.691926!16s%2Fg%2F11bwny1s4r!19sChIJXXH95cxJzDERdTjeNwX_hZ4?authuser=0&hl=en&rclk=1,60
heritage_tourism,Laman Mahkota Istana Bukit Serene,http://www.google.com/maps/place/Laman+Mahkota+Istana+Bukit+Serene/data=!4m7!3m6!1s0x31da72aea85a292b:0xdf322737ba55c58c!8m2!3d1.4823016!4d103.722527!16s%2Fg%2F11c45s5_77!19sChIJKylaqK5y2jERjMVVujcnMt8?authuser=0&hl=en&rclk=1,264
heritage_tourism,MinNature Malaysia,http://www.google.com/maps/place/MinNature+Malaysia/data=!4m7!3m6!1s0x31cc4c935376b5db:0xf4edad1f20aa18e4!8m2!3d3.1439061!4d101.710928!16s%2Fg%2F11cssv46zg!19sChIJ27V2U5NMzDER5BiqIB-t7fQ?authuser=0&hl=en&rclk=1,311
heritage_tourism,Muzium Orang Asli Gombak (MOAG),http://www.google.com/maps/place/Muzium+Orang+Asli+Gombak+%28MOAG%29/data=!4m7!3m6!1s0x31cc3f1492d7133d:0x2ec3082898d10f95!8m2!3d3.2942924!4d101.7321237!16s%2Fm%2F03hn05r!19sChIJPRPXkhQ_zDERlQ_RmCgIwy4?authuser=0&hl=en&rclk=1,521
heritage_tourism,Baba & Nyonya Heritage Museum,http://www.google.com/maps/place/Baba+%26+Nyonya+Heritage+Museum/data=!4m7!3m6!1s0x31d1f1dc5bd1d57d:0x48fac466a7bd22f1!8m2!3d2.1953382!4d102.2467179!16s%2Fm%2F03hngrw!19sChIJfdXRW9zx0TER8SK9p2bE-kg?authuser=0&hl=en&rclk=1,309
heritage_tourism,P. Ramlee Memorial House,http://www.google.com/maps/place/P.+Ramlee+Memorial+House/data=!4m7!3m6!1s0x31cc3800b8f123d1:0xe7082d53f097988a!8m2!3d3.1948049!4d101.708107!16s%2Fg%2F1230vc6h!19sChIJ0SPxuAA4zDERipiX8FMtCOc?authuser=0&hl=en&rclk=1,449
heritage_tourism,Rumah Penghulu Abu Seman,http://www.google.com/maps/place/Rumah+Penghulu+Abu+Seman/data=!4m7!3m6!1s0x31cc362d39acde41:0x73c15716406772fc!8m2!3d3.1502709!4d101.7164636!16s%2Fg%2F1hc0w5ykl!19sChIJQd6sOS02zDER_HJnQBZXwXM?authuser=0&hl=en&rclk=1,493
heritage_tourism,Jungle School Gombak Malaysia (JSGM),http://www.google.com/maps/place/Jungle+School+Gombak+Malaysia+%28JSGM%29/data=!4m7!3m6!1s0x31cc3f140453c2ff:0xea22307866b7197!8m2!3d3.2763275!4d101.7270127!16s%2Fg%2F11k3hf2cgl!19sChIJ_8JTBBQ_zDERl3Frhgcjog4?authuser=0&hl=en&rclk=1,433
heritage_tourism,Lembaga Penggalakan Pelancongan Malaysia,http://www.google.com/maps/place/Lembaga+Penggalakan+Pelancongan+Malaysia/data=!4m7!3m6!1s0x31cdb7970460f9e3:0x9ceef809e3414524!8m2!3d2.8978684!4d101.6683334!16s%2Fg%2F11bymwzwmf!19sChIJ4_lgBJe3zTERJEVB4wn47pw?authuser=0&hl=en&rclk=1,942
